FID,OBJECTID,Join_Count,TARGET_FID,JOIN_FID,GEOID,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,KCTA_NAME_,KCTA_ID,Region,Shape_Leng,Shape_Area
145,146,1,43,9,48201222300,Census Tract 2223,4995087.000000000000000,2015.000000000000000,+29.8960708,-95.3514044,Aldine Southeast,K044,BW 8,37870.220759399999000,53778625.771600001000000
146,147,1,43,39,48201222300,Census Tract 2223,4995087.000000000000000,2015.000000000000000,+29.8960708,-95.3514044,Eastex - Jensen,K043,BW 8,37870.220759399999000,53778625.771600001000000
147,148,1,43,101,48201222300,Census Tract 2223,4995087.000000000000000,2015.000000000000000,+29.8960708,-95.3514044,Northside / Northline,K041,BW 8,37870.220759399999000,53778625.771600001000000
148,149,1,44,6,48201222401,Census Tract 2224.01,5054122.000000000000000,11601.000000000000000,+29.9005904,-95.3964095,Aldine,K042,BW 8,40924.546509300002000,54517156.974699996000000
149,150,1,44,10,48201222401,Census Tract 2224.01,5054122.000000000000000,11601.000000000000000,+29.9005904,-95.3964095,Aldine West,K039,BW 8,40924.546509300002000,54517156.974699996000000
150,151,1,44,39,48201222401,Census Tract 2224.01,5054122.000000000000000,11601.000000000000000,+29.9005904,-95.3964095,Eastex - Jensen,K043,BW 8,40924.546509300002000,54517156.974699996000000
151,152,1,44,54,48201222401,Census Tract 2224.01,5054122.000000000000000,11601.000000000000000,+29.9005904,-95.3964095,Greenspoint,K101, ,40924.546509300002000,54517156.974699996000000
152,153,1,44,59,48201222401,Census Tract 2224.01,5054122.000000000000000,11601.000000000000000,+29.9005904,-95.3964095,Hidden Valley,K040,BW 8,40924.546509300002000,54517156.974699996000000
153,154,1,44,101,48201222401,Census Tract 2224.01,5054122.000000000000000,11601.000000000000000,+29.9005904,-95.3964095,Northside / Northline,K041,BW 8,40924.546509300002000,54517156.974699996000000
154,155,1,45,6,48201222402,Census Tract 2224.02,4068968.000000000000000,11992.000000000000000,+29.9111919,-95.3889136,Aldine,K042,BW 8,28302.806188200000000,43919311.530900002000000
155,156,1,45,54,48201222402,Census Tract 2224.02,4068968.000000000000000,11992.000000000000000,+29.9111919,-95.3889136,Greenspoint,K101, ,28302.806188200000000,43919311.530900002000000
156,157,1,46,10,48201222501,Census Tract 2225.01,909465.000000000000000,0.000000000000000,+29.9283143,-95.4058397,Aldine West,K039,BW 8,13373.307696000000000,9787737.442660000200000
157,158,1,46,54,48201222501,Census Tract 2225.01,909465.000000000000000,0.000000000000000,+29.9283143,-95.4058397,Greenspoint,K101, ,13373.307696000000000,9787737.442660000200000
158,159,1,47,6,48201222502,Census Tract 2225.02,3401924.000000000000000,6537.000000000000000,+29.9253874,-95.3885445,Aldine,K042,BW 8,31005.757738200002000,36682028.441299997000000
159,160,1,47,54,48201222502,Census Tract 2225.02,3401924.000000000000000,6537.000000000000000,+29.9253874,-95.3885445,Greenspoint,K101, ,31005.757738200002000,36682028.441299997000000
160,161,1,47,65,48201222502,Census Tract 2225.02,3401924.000000000000000,6537.000000000000000,+29.9253874,-95.3885445,IAH,K103, ,31005.757738200002000,36682028.441299997000000
161,162,1,48,6,48201222503,Census Tract 2225.03,1706951.000000000000000,699.000000000000000,+29.9203357,-95.4033164,Aldine,K042,BW 8,17484.568027800000000,18377773.663800001000000
162,163,1,48,10,48201222503,Census Tract 2225.03,1706951.000000000000000,699.000000000000000,+29.9203357,-95.4033164,Aldine West,K039,BW 8,17484.568027800000000,18377773.663800001000000
163,164,1,48,54,48201222503,Census Tract 2225.03,1706951.000000000000000,699.000000000000000,+29.9203357,-95.4033164,Greenspoint,K101, ,17484.568027800000000,18377773.663800001000000
164,165,1,49,6,48201222600,Census Tract 2226,2620899.000000000000000,0.000000000000000,+29.9357530,-95.3977445,Aldine,K042,BW 8,26235.480881799998000,28206347.692600001000000
165,166,1,49,10,48201222600,Census Tract 2226,2620899.000000000000000,0.000000000000000,+29.9357530,-95.3977445,Aldine West,K039,BW 8,26235.480881799998000,28206347.692600001000000
166,167,1,49,54,48201222600,Census Tract 2226,2620899.000000000000000,0.000000000000000,+29.9357530,-95.3977445,Greenspoint,K101, ,26235.480881799998000,28206347.692600001000000
167,168,1,49,65,48201222600,Census Tract 2226,2620899.000000000000000,0.000000000000000,+29.9357530,-95.3977445,IAH,K103, ,26235.480881799998000,28206347.692600001000000
168,169,1,50,6,48201222700,Census Tract 2227,7081466.000000000000000,10738.000000000000000,+29.9343495,-95.3357257,Aldine,K042,BW 8,58220.575331599997000,76326964.909799993000000
169,170,1,50,9,48201222700,Census Tract 2227,7081466.000000000000000,10738.000000000000000,+29.9343495,-95.3357257,Aldine Southeast,K044,BW 8,58220.575331599997000,76326964.909799993000000
170,171,1,50,54,48201222700,Census Tract 2227,7081466.000000000000000,10738.000000000000000,+29.9343495,-95.3357257,Greenspoint,K101, ,58220.575331599997000,76326964.909799993000000
171,172,1,50,64,48201222700,Census Tract 2227,7081466.000000000000000,10738.000000000000000,+29.9343495,-95.3357257,Humble South,K045,BW 8,58220.575331599997000,76326964.909799993000000
172,173,1,50,65,48201222700,Census Tract 2227,7081466.000000000000000,10738.000000000000000,+29.9343495,-95.3357257,IAH,K103, ,58220.575331599997000,76326964.909799993000000
173,174,1,51,6,48201222800,Census Tract 2228,6728711.000000000000000,16910.000000000000000,+29.9234175,-95.3657928,Aldine,K042,BW 8,35267.523118500001000,72596571.966100007000000
174,175,1,51,9,48201222800,Census Tract 2228,6728711.000000000000000,16910.000000000000000,+29.9234175,-95.3657928,Aldine Southeast,K044,BW 8,35267.523118500001000,72596571.966100007000000
175,176,1,51,54,48201222800,Census Tract 2228,6728711.000000000000000,16910.000000000000000,+29.9234175,-95.3657928,Greenspoint,K101, ,35267.523118500001000,72596571.966100007000000
176,177,1,51,65,48201222800,Census Tract 2228,6728711.000000000000000,16910.000000000000000,+29.9234175,-95.3657928,IAH,K103, ,35267.523118500001000,72596571.966100007000000
177,178,1,52,6,48201222900,Census Tract 2229,5800071.000000000000000,23794.000000000000000,+29.9142916,-95.3450125,Aldine,K042,BW 8,34915.641341900002000,62676592.137800001000000
178,179,1,52,9,48201222900,Census Tract 2229,5800071.000000000000000,23794.000000000000000,+29.9142916,-95.3450125,Aldine Southeast,K044,BW 8,34915.641341900002000,62676592.137800001000000
179,180,1,52,65,48201222900,Census Tract 2229,5800071.000000000000000,23794.000000000000000,+29.9142916,-95.3450125,IAH,K103, ,34915.641341900002000,62676592.137800001000000
180,181,1,53,9,48201223001,Census Tract 2230.01,3103891.000000000000000,34772.000000000000000,+29.9164122,-95.3150362,Aldine Southeast,K044,BW 8,26225.779949899999000,33778331.695600003000000
181,182,1,54,6,48201223002,Census Tract 2230.02,740472.000000000000000,0.000000000000000,+29.9067751,-95.3276957,Aldine,K042,BW 8,11439.225921699999000,7968932.685899999900000
182,183,1,54,9,48201223002,Census Tract 2230.02,740472.000000000000000,0.000000000000000,+29.9067751,-95.3276957,Aldine Southeast,K044,BW 8,11439.225921699999000,7968932.685899999900000
183,184,1,55,9,48201223100,Census Tract 2231,4751725.000000000000000,30401.000000000000000,+29.9224680,-95.3242732,Aldine Southeast,K044,BW 8,35274.326636199999000,51465527.654600002000000
184,185,1,55,64,48201223100,Census Tract 2231,4751725.000000000000000,30401.000000000000000,+29.9224680,-95.3242732,Humble South,K045,BW 8,35274.326636199999000,51465527.654600002000000
185,186,1,55,65,48201223100,Census Tract 2231,4751725.000000000000000,30401.000000000000000,+29.9224680,-95.3242732,IAH,K103, ,35274.326636199999000,51465527.654600002000000
186,187,1,56,39,48201230100,Census Tract 2301,1360217.000000000000000,1056.000000000000000,+29.8138484,-95.3302290,Eastex - Jensen,K043,BW 8,15314.608308499999000,14649548.276400000000000
187,188,1,56,47,48201230100,Census Tract 2301,1360217.000000000000000,1056.000000000000000,+29.8138484,-95.3302290,Fifth Ward,K003,Inner Loop,15314.608308499999000,14649548.276400000000000
188,189,1,56,70,48201230100,Census Tract 2301,1360217.000000000000000,1056.000000000000000,+29.8138484,-95.3302290,Kashmere Gardens,K004,Inner Loop,15314.608308499999000,14649548.276400000000000
189,190,1,56,130,48201230100,Census Tract 2301,1360217.000000000000000,1056.000000000000000,+29.8138484,-95.3302290,Trinity / Houston Gardens,K047,BW 8,15314.608308499999000,14649548.276400000000000
190,191,1,57,70,48201230200,Census Tract 2302,7779468.000000000000000,4921.000000000000000,+29.8199173,-95.3073371,Kashmere Gardens,K004,Inner Loop,44063.831942999997000,83773132.203799993000000
191,192,1,57,111,48201230200,Census Tract 2302,7779468.000000000000000,4921.000000000000000,+29.8199173,-95.3073371,Settegast,K048,BW 8,44063.831942999997000,83773132.203799993000000
192,193,1,57,130,48201230200,Census Tract 2302,7779468.000000000000000,4921.000000000000000,+29.8199173,-95.3073371,Trinity / Houston Gardens,K047,BW 8,44063.831942999997000,83773132.203799993000000
193,194,1,58,130,48201230300,Census Tract 2303,1744437.000000000000000,0.000000000000000,+29.8347332,-95.3127198,Trinity / Houston Gardens,K047,BW 8,19986.797011100000000,18773139.285900000000000
194,195,1,59,39,48201230400,Census Tract 2304,2874562.000000000000000,0.000000000000000,+29.8305778,-95.3252070,Eastex - Jensen,K043,BW 8,24502.484389500001000,30935237.397700001000000
195,196,1,59,130,48201230400,Census Tract 2304,2874562.000000000000000,0.000000000000000,+29.8305778,-95.3252070,Trinity / Houston Gardens,K047,BW 8,24502.484389500001000,30935237.397700001000000
196,197,1,60,38,48201230500,Census Tract 2305,3460033.000000000000000,355.000000000000000,+29.8484539,-95.3283761,East Little York / Homestead,K046,BW 8,37361.404797299998000,37240014.467600003000000
197,198,1,60,39,48201230500,Census Tract 2305,3460033.000000000000000,355.000000000000000,+29.8484539,-95.3283761,Eastex - Jensen,K043,BW 8,37361.404797299998000,37240014.467600003000000
198,199,1,60,130,48201230500,Census Tract 2305,3460033.000000000000000,355.000000000000000,+29.8484539,-95.3283761,Trinity / Houston Gardens,K047,BW 8,37361.404797299998000,37240014.467600003000000
199,200,1,61,38,48201230600,Census Tract 2306,2166516.000000000000000,0.000000000000000,+29.8448725,-95.3092658,East Little York / Homestead,K046,BW 8,25757.049524700000000,23315500.805599999000000
200,201,1,61,39,48201230600,Census Tract 2306,2166516.000000000000000,0.000000000000000,+29.8448725,-95.3092658,Eastex - Jensen,K043,BW 8,25757.049524700000000,23315500.805599999000000
201,202,1,61,130,48201230600,Census Tract 2306,2166516.000000000000000,0.000000000000000,+29.8448725,-95.3092658,Trinity / Houston Gardens,K047,BW 8,25757.049524700000000,23315500.805599999000000
202,203,1,62,37,48201230700,Census Tract 2307,2698379.000000000000000,0.000000000000000,+29.8530072,-95.3099266,East Houston,K049,BW 8,29374.077424100000000,29039438.591400001000000
203,204,1,62,38,48201230700,Census Tract 2307,2698379.000000000000000,0.000000000000000,+29.8530072,-95.3099266,East Little York / Homestead,K046,BW 8,29374.077424100000000,29039438.591400001000000
204,205,1,62,39,48201230700,Census Tract 2307,2698379.000000000000000,0.000000000000000,+29.8530072,-95.3099266,Eastex - Jensen,K043,BW 8,29374.077424100000000,29039438.591400001000000
205,206,1,62,130,48201230700,Census Tract 2307,2698379.000000000000000,0.000000000000000,+29.8530072,-95.3099266,Trinity / Houston Gardens,K047,BW 8,29374.077424100000000,29039438.591400001000000
206,207,1,63,37,48201230800,Census Tract 2308,1851884.000000000000000,0.000000000000000,+29.8398272,-95.2937237,East Houston,K049,BW 8,20866.226502699999000,19929525.690099999000000
207,208,1,63,38,48201230800,Census Tract 2308,1851884.000000000000000,0.000000000000000,+29.8398272,-95.2937237,East Little York / Homestead,K046,BW 8,20866.226502699999000,19929525.690099999000000
208,209,1,63,111,48201230800,Census Tract 2308,1851884.000000000000000,0.000000000000000,+29.8398272,-95.2937237,Settegast,K048,BW 8,20866.226502699999000,19929525.690099999000000
209,210,1,63,130,48201230800,Census Tract 2308,1851884.000000000000000,0.000000000000000,+29.8398272,-95.2937237,Trinity / Houston Gardens,K047,BW 8,20866.226502699999000,19929525.690099999000000
210,211,1,64,34,48201230900,Census Tract 2309,6357517.000000000000000,2489.000000000000000,+29.8182010,-95.2826340,Denver Harbor / Port Houston,K005,Inner Loop,33002.009062600002000,68444474.585299999000000
211,212,1,64,37,48201230900,Census Tract 2309,6357517.000000000000000,2489.000000000000000,+29.8182010,-95.2826340,East Houston,K049,BW 8,33002.009062600002000,68444474.585299999000000
212,213,1,64,42,48201230900,Census Tract 2309,6357517.000000000000000,2489.000000000000000,+29.8182010,-95.2826340,El Dorado / Oates Prairie,K051,BW 8,33002.009062600002000,68444474.585299999000000
213,214,1,64,70,48201230900,Census Tract 2309,6357517.000000000000000,2489.000000000000000,+29.8182010,-95.2826340,Kashmere Gardens,K004,Inner Loop,33002.009062600002000,68444474.585299999000000
214,215,1,64,111,48201230900,Census Tract 2309,6357517.000000000000000,2489.000000000000000,+29.8182010,-95.2826340,Settegast,K048,BW 8,33002.009062600002000,68444474.585299999000000
215,216,1,64,130,48201230900,Census Tract 2309,6357517.000000000000000,2489.000000000000000,+29.8182010,-95.2826340,Trinity / Houston Gardens,K047,BW 8,33002.009062600002000,68444474.585299999000000
216,217,1,65,37,48201231000,Census Tract 2310,4120286.000000000000000,6625.000000000000000,+29.8401714,-95.2786836,East Houston,K049,BW 8,31264.250562699999000,44412854.375900000000000
217,218,1,65,111,48201231000,Census Tract 2310,4120286.000000000000000,6625.000000000000000,+29.8401714,-95.2786836,Settegast,K048,BW 8,31264.250562699999000,44412854.375900000000000
218,219,1,65,130,48201231000,Census Tract 2310,4120286.000000000000000,6625.000000000000000,+29.8401714,-95.2786836,Trinity / Houston Gardens,K047,BW 8,31264.250562699999000,44412854.375900000000000
219,220,1,66,37,48201231100,Census Tract 2311,11041774.000000000000000,138501.000000000000000,+29.8277276,-95.2500096,East Houston,K049,BW 8,49840.358890700001000,120318972.859000000000000
220,221,1,66,42,48201231100,Census Tract 2311,11041774.000000000000000,138501.000000000000000,+29.8277276,-95.2500096,El Dorado / Oates Prairie,K051,BW 8,49840.358890700001000,120318972.859000000000000
221,222,1,66,111,48201231100,Census Tract 2311,11041774.000000000000000,138501.000000000000000,+29.8277276,-95.2500096,Settegast,K048,BW 8,49840.358890700001000,120318972.859000000000000
222,223,1,66,113,48201231100,Census Tract 2311,11041774.000000000000000,138501.000000000000000,+29.8277276,-95.2500096,Sheldon,K050, ,49840.358890700001000,120318972.859000000000000
223,224,1,67,37,48201231200,Census Tract 2312,13885313.000000000000000,84676.000000000000000,+29.8750343,-95.2473206,East Houston,K049,BW 8,60808.544259900002000,150342847.058000000000000
224,225,1,67,38,48201231200,Census Tract 2312,13885313.000000000000000,84676.000000000000000,+29.8750343,-95.2473206,East Little York / Homestead,K046,BW 8,60808.544259900002000,150342847.058000000000000
225,226,1,67,64,48201231200,Census Tract 2312,13885313.000000000000000,84676.000000000000000,+29.8750343,-95.2473206,Humble South,K045,BW 8,60808.544259900002000,150342847.058000000000000
226,227,1,67,113,48201231200,Census Tract 2312,13885313.000000000000000,84676.000000000000000,+29.8750343,-95.2473206,Sheldon,K050, ,60808.544259900002000,150342847.058000000000000
227,228,1,68,37,48201231300,Census Tract 2313,4809503.000000000000000,2664.000000000000000,+29.8582183,-95.2726329,East Houston,K049,BW 8,33234.522857999997000,51787652.560500003000000
228,229,1,68,38,48201231300,Census Tract 2313,4809503.000000000000000,2664.000000000000000,+29.8582183,-95.2726329,East Little York / Homestead,K046,BW 8,33234.522857999997000,51787652.560500003000000
229,230,1,68,130,48201231300,Census Tract 2313,4809503.000000000000000,2664.000000000000000,+29.8582183,-95.2726329,Trinity / Houston Gardens,K047,BW 8,33234.522857999997000,51787652.560500003000000
230,231,1,69,37,48201231400,Census Tract 2314,3347015.000000000000000,16002.000000000000000,+29.8638818,-95.2872193,East Houston,K049,BW 8,30715.815679399999000,36192290.003300004000000
231,232,1,69,38,48201231400,Census Tract 2314,3347015.000000000000000,16002.000000000000000,+29.8638818,-95.2872193,East Little York / Homestead,K046,BW 8,30715.815679399999000,36192290.003300004000000
232,233,1,69,130,48201231400,Census Tract 2314,3347015.000000000000000,16002.000000000000000,+29.8638818,-95.2872193,Trinity / Houston Gardens,K047,BW 8,30715.815679399999000,36192290.003300004000000
233,234,1,70,38,48201231500,Census Tract 2315,1159596.000000000000000,0.000000000000000,+29.8598410,-95.2965469,East Little York / Homestead,K046,BW 8,16472.713978399999000,12479327.213600000000000
234,235,1,71,38,48201231600,Census Tract 2316,1664813.000000000000000,0.000000000000000,+29.8617444,-95.3074845,East Little York / Homestead,K046,BW 8,19338.130484900001000,17916434.027600002000000
235,236,1,71,39,48201231600,Census Tract 2316,1664813.000000000000000,0.000000000000000,+29.8617444,-95.3074845,Eastex - Jensen,K043,BW 8,19338.130484900001000,17916434.027600002000000
236,237,1,72,9,48201231700,Census Tract 2317,4230335.000000000000000,0.000000000000000,+29.8761202,-95.3198604,Aldine Southeast,K044,BW 8,32266.003942600000000,45526356.012999997000000
237,238,1,72,38,48201231700,Census Tract 2317,4230335.000000000000000,0.000000000000000,+29.8761202,-95.3198604,East Little York / Homestead,K046,BW 8,32266.003942600000000,45526356.012999997000000
